"","week_canton","aedes_aegypti","criaderos_de_mosquito","dengue","fiebre","plaquetas","buscar_trabajo","desempleo","empleo","comprar_carro","préstamo","tiquetes_avion","vacaciones","corte_agua","corte_de_agua","suspension_de_agua"
"323","2020-21-203",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"324","2020-21-204",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"325","2020-21-205",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"326","2020-21-206",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"327","2020-21-207",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"328","2020-21-208",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"329","2020-21-209",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"330","2020-21-210",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"331","2020-21-211",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"332","2020-21-212",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"333","2020-21-213",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"334","2020-21-214",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"335","2020-21-215",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"336","2020-21-216",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"337","2020-22-201",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"338","2020-22-202",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"339","2020-22-203",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"340","2020-22-204",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"341","2020-22-205",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"342","2020-22-206",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"343","2020-22-207",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"344","2020-22-208",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"345","2020-22-209",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"346","2020-22-210",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"347","2020-22-211",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"348","2020-22-212",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"349","2020-22-213",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"350","2020-22-214",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"351","2020-22-215",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"352","2020-22-216",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"353","2020-23-201",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"354","2020-23-202",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"355","2020-23-203",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"356","2020-23-204",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"357","2020-23-205",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"358","2020-23-206",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"359","2020-23-207",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"360","2020-23-208",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"361","2020-23-209",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"362","2020-23-210",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"363","2020-23-211",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"364","2020-23-212",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"365","2020-23-213",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"366","2020-23-214",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"367","2020-23-215",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"368","2020-23-216",0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0
"369","2020-24-201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","2020-24-202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","2020-24-203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","2020-24-204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","2020-24-205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","2020-24-206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","2020-24-207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","2020-24-208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","2020-24-209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","2020-24-210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","2020-24-211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380","2020-24-212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","2020-24-213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","2020-24-214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","2020-24-215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","2020-24-216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","2020-25-201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","2020-25-202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","2020-25-203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388","2020-25-204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","2020-25-205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","2020-25-206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","2020-25-207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392","2020-25-208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393","2020-25-209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","2020-25-210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","2020-25-211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","2020-25-212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397","2020-25-213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","2020-25-214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","2020-25-215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","2020-25-216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","2020-26-201",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"402","2020-26-202",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"403","2020-26-203",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"404","2020-26-204",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"405","2020-26-205",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"406","2020-26-206",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"407","2020-26-207",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"408","2020-26-208",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"409","2020-26-209",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"410","2020-26-210",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"411","2020-26-211",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"412","2020-26-212",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"413","2020-26-213",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"414","2020-26-214",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"415","2020-26-215",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"416","2020-26-216",0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,0
"417","2020-27-201",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"418","2020-27-202",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"419","2020-27-203",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"420","2020-27-204",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"421","2020-27-205",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"422","2020-27-206",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"423","2020-27-207",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"424","2020-27-208",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"425","2020-27-209",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"426","2020-27-210",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"427","2020-27-211",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"428","2020-27-212",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"429","2020-27-213",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"430","2020-27-214",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"431","2020-27-215",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"432","2020-27-216",0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0
"433","2020-28-201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434","2020-28-202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435","2020-28-203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436","2020-28-204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","2020-28-205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","2020-28-206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439","2020-28-207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440","2020-28-208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","2020-28-209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","2020-28-210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","2020-28-211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","2020-28-212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445","2020-28-213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","2020-28-214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","2020-28-215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448","2020-28-216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449","2020-29-201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450","2020-29-202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","2020-29-203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452","2020-29-204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","2020-29-205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","2020-29-206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","2020-29-207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456","2020-29-208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","2020-29-209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458","2020-29-210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459","2020-29-211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","2020-29-212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","2020-29-213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462","2020-29-214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463","2020-29-215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","2020-29-216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465","2020-30-201",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"466","2020-30-202",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"467","2020-30-203",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"468","2020-30-204",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"469","2020-30-205",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"470","2020-30-206",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"471","2020-30-207",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"472","2020-30-208",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"473","2020-30-209",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"474","2020-30-210",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"475","2020-30-211",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"476","2020-30-212",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"477","2020-30-213",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"478","2020-30-214",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"479","2020-30-215",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"480","2020-30-216",0,0,0,0,0,0,0,37.23,0,0,0,0,0,0,0
"481","2020-31-201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482","2020-31-202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483","2020-31-203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484","2020-31-204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485","2020-31-205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486","2020-31-206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487","2020-31-207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488","2020-31-208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489","2020-31-209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490","2020-31-210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491","2020-31-211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492","2020-31-212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493","2020-31-213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494","2020-31-214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495","2020-31-215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496","2020-31-216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497","2020-32-201",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"498","2020-32-202",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"499","2020-32-203",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"500","2020-32-204",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"501","2020-32-205",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"502","2020-32-206",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"503","2020-32-207",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"504","2020-32-208",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"505","2020-32-209",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"506","2020-32-210",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"507","2020-32-211",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"508","2020-32-212",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"509","2020-32-213",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"510","2020-32-214",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"511","2020-32-215",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"512","2020-32-216",0,0,0,0,0,0,0,46.91,0,0,0,0,0,0,0
"513","2020-33-201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514","2020-33-202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515","2020-33-203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516","2020-33-204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517","2020-33-205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518","2020-33-206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519","2020-33-207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520","2020-33-208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521","2020-33-209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522","2020-33-210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523","2020-33-211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524","2020-33-212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525","2020-33-213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526","2020-33-214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527","2020-33-215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528","2020-33-216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","2020-34-201",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"530","2020-34-202",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"531","2020-34-203",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"532","2020-34-204",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"533","2020-34-205",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"534","2020-34-206",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"535","2020-34-207",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"536","2020-34-208",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"537","2020-34-209",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"538","2020-34-210",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"539","2020-34-211",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"540","2020-34-212",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"541","2020-34-213",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"542","2020-34-214",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"543","2020-34-215",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"544","2020-34-216",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"545","2020-35-201",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"546","2020-35-202",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"547","2020-35-203",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"548","2020-35-204",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"549","2020-35-205",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"550","2020-35-206",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"551","2020-35-207",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"552","2020-35-208",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"553","2020-35-209",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"554","2020-35-210",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"555","2020-35-211",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"556","2020-35-212",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"557","2020-35-213",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"558","2020-35-214",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"559","2020-35-215",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"560","2020-35-216",0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,0
"561","2020-36-201",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"562","2020-36-202",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"563","2020-36-203",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"564","2020-36-204",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"565","2020-36-205",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"566","2020-36-206",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"567","2020-36-207",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"568","2020-36-208",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"569","2020-36-209",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"570","2020-36-210",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"571","2020-36-211",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"572","2020-36-212",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"573","2020-36-213",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"574","2020-36-214",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"575","2020-36-215",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"576","2020-36-216",0,0,0,0,0,0,0,38.72,0,0,0,0,0,0,0
"577","2020-37-201",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"578","2020-37-202",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"579","2020-37-203",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"580","2020-37-204",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"581","2020-37-205",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"582","2020-37-206",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"583","2020-37-207",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"584","2020-37-208",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"585","2020-37-209",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"586","2020-37-210",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"587","2020-37-211",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"588","2020-37-212",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"589","2020-37-213",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"590","2020-37-214",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"591","2020-37-215",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"592","2020-37-216",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"593","2020-38-201",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"594","2020-38-202",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"595","2020-38-203",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"596","2020-38-204",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"597","2020-38-205",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"598","2020-38-206",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"599","2020-38-207",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"600","2020-38-208",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"601","2020-38-209",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"602","2020-38-210",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"603","2020-38-211",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"604","2020-38-212",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"605","2020-38-213",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"606","2020-38-214",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"607","2020-38-215",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"608","2020-38-216",0,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0
"609","2020-39-201",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"610","2020-39-202",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"611","2020-39-203",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"612","2020-39-204",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"613","2020-39-205",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"614","2020-39-206",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"615","2020-39-207",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"616","2020-39-208",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"617","2020-39-209",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"618","2020-39-210",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"619","2020-39-211",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"620","2020-39-212",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"621","2020-39-213",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"622","2020-39-214",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"623","2020-39-215",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"624","2020-39-216",0,0,0,0,0,0,0,48.39,0,0,0,0,0,0,0
"625","2020-40-201",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"626","2020-40-202",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"627","2020-40-203",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"628","2020-40-204",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"629","2020-40-205",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"630","2020-40-206",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"631","2020-40-207",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"632","2020-40-208",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"633","2020-40-209",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"634","2020-40-210",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"635","2020-40-211",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"636","2020-40-212",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"637","2020-40-213",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"638","2020-40-214",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"639","2020-40-215",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"640","2020-40-216",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
"641","2020-41-201",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"642","2020-41-202",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"643","2020-41-203",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"644","2020-41-204",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"645","2020-41-205",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"646","2020-41-206",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"647","2020-41-207",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"648","2020-41-208",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"649","2020-41-209",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"650","2020-41-210",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"651","2020-41-211",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"652","2020-41-212",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"653","2020-41-213",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"654","2020-41-214",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"655","2020-41-215",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"656","2020-41-216",0,0,0,0,0,0,0,60.31,0,0,0,0,0,0,0
"657","2020-42-201",0,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0
